;caseID;action;type;play_pattern;under_pressure;shot_assist;length;recipient;startTime;period;minute;duration;endTime;possession_team;team_action;player;body_part;start_X;start_Y;end_X;end_Y;result;home_team;away_team;action_type;action_count;action_type_count;gameID;action_result;action_type_result;zoneStart;zoneEnd
3076;755262;Goal Keeper;Shot Faced;Regular Play;None;None;;;2023-12-01 00:29:13.153;1;29;;2023-12-01 00:29:13.153;Tunisia;Belgium;Thibaut Courtois;;3.0;36.0;3.0;38.0;None;Tunisia;Belgium;Goal Keeper_Shot Faced;Goal Keeper_1;Goal Keeper_Shot Faced_1;7552;Goal Keeper_None;Goal Keeper_Shot Faced_None;Zone 5;Zone 5
3077;755263;Pass;Goal Kick;From Goal Kick;None;None;79.81228;Romelu Lukaku Menama;2023-12-01 00:29:37.953;1;29;3.986;2023-12-01 00:29:41.939;Belgium;Belgium;Thibaut Courtois;Left Foot;6.0;41.0;83.0;62.0;None;Tunisia;Belgium;Pass_Goal Kick;Pass_1;Pass_Goal Kick_1;7552;Pass_None;Pass_Goal Kick_None;Zone 5;Zone 7
3078;755263;Pass;None;From Goal Kick;None;None;24.758837;Thomas Meunier;2023-12-01 00:29:41.980;1;29;1.373;2023-12-01 00:29:43.353;Belgium;Belgium;Romelu Lukaku Menama;Head;83.0;62.0;100.0;80.0;Out;Tunisia;Belgium;Pass_None;Pass_2;Pass_None_1;7552;Pass_Out;Pass_None_Out;Zone 7;Zone 11
3079;755264;Pass;Throw-in;From Throw In;None;None;15.033297;Ellyes Skhiri;2023-12-01 00:29:57.620;1;29;0.853;2023-12-01 00:29:58.473;Tunisia;Tunisia;Ali Maâloul;;28.0;1.0;27.0;16.0;None;Tunisia;Belgium;Pass_Throw-in;Pass_1;Pass_Throw-in_1;7552;Pass_None;Pass_Throw-in_None;Zone 2;Zone 6
3080;755264;Pressure;None;From Throw In;None;None;;;2023-12-01 00:29:58.793;1;29;0.719;2023-12-01 00:29:59.512;Tunisia;Belgium;Dries Mertens;;88.0;69.0;;;None;Tunisia;Belgium;Pressure_None;Pressure_1;Pressure_None_1;7552;Pressure_None;Pressure_None_None;Zone 11;Zone 12
3081;755264;Pass;None;From Throw In;True;None;10.29563;Ali Maâloul;2023-12-01 00:29:59.153;1;29;0.76;2023-12-01 00:29:59.913;Tunisia;Tunisia;Ellyes Skhiri;Right Foot;26.0;15.0;31.0;6.0;None;Tunisia;Belgium;Pass_None;Pass_2;Pass_None_1;7552;Pass_None;Pass_None_None;Zone 2;Zone 2
3082;755264;Pass;None;From Throw In;None;None;10.29563;Ferjani Sassi;2023-12-01 00:30:00.460;1;30;0.813;2023-12-01 00:30:01.273;Tunisia;Tunisia;Ali Maâloul;Left Foot;32.0;4.0;41.0;9.0;None;Tunisia;Belgium;Pass_None;Pass_3;Pass_None_2;7552;Pass_None;Pass_None_None;Zone 2;Zone 2
3083;755264;Pass;None;From Throw In;None;None;24.33105;Saîf-Eddine Khaoui;2023-12-01 00:30:04.753;1;30;1.32;2023-12-01 00:30:06.073;Tunisia;Tunisia;Ferjani Sassi;Right Foot;42.0;20.0;38.0;44.0;None;Tunisia;Belgium;Pass_None;Pass_4;Pass_None_3;7552;Pass_None;Pass_None_None;Zone 6;Zone 6
3084;755264;Pass;None;From Throw In;None;None;32.24903;Hamdi Nagguez;2023-12-01 00:30:07.140;1;30;2.213;2023-12-01 00:30:09.353;Tunisia;Tunisia;Saîf-Eddine Khaoui;Right Foot;35.0;49.0;51.0;77.0;None;Tunisia;Belgium;Pass_None;Pass_5;Pass_None_4;7552;Pass_None;Pass_None_None;Zone 6;Zone 10
3085;755264;Pass;None;From Throw In;None;None;10.0;Anice Badri;2023-12-01 00:30:12.060;1;30;1.16;2023-12-01 00:30:13.220;Tunisia;Tunisia;Hamdi Nagguez;Right Foot;78.0;78.0;88.0;78.0;None;Tunisia;Belgium;Pass_None;Pass_6;Pass_None_5;7552;Pass_None;Pass_None_None;Zone 11;Zone 11
3086;755264;Pass;None;From Throw In;None;None;19.026299;Hamdi Nagguez;2023-12-01 00:30:13.220;1;30;2.4;2023-12-01 00:30:15.620;Tunisia;Tunisia;Anice Badri;Right Foot;88.0;78.0;107.0;77.0;None;Tunisia;Belgium;Pass_None;Pass_7;Pass_None_6;7552;Pass_None;Pass_None_None;Zone 11;Zone 12
3087;755264;Pressure;None;From Throw In;None;None;;;2023-12-01 00:30:13.233;1;30;0.439;2023-12-01 00:30:13.672;Tunisia;Belgium;Yannick Ferreira Carrasco;;29.0;4.0;;;None;Tunisia;Belgium;Pressure_None;Pressure_2;Pressure_None_2;7552;Pressure_None;Pressure_None_None;Zone 2;Zone 12
3088;755264;Pass;None;From Throw In;None;None;26.305893;Wahbi Khazri;2023-12-01 00:30:15.620;1;30;0.92;2023-12-01 00:30:16.540;Tunisia;Tunisia;Hamdi Nagguez;Right Foot;107.0;77.0;111.0;51.0;Incomplete;Tunisia;Belgium;Pass_None;Pass_8;Pass_None_7;7552;Pass_Incomplete;Pass_None_Incomplete;Zone 12;Zone 8
3089;755264;Clearance;None;From Throw In;None;None;;;2023-12-01 00:30:16.540;1;30;;2023-12-01 00:30:16.540;Tunisia;Belgium;Anga Dedryck Boyata;;10.0;30.0;;;None;Tunisia;Belgium;Clearance_None;Clearance_1;Clearance_None_1;7552;Clearance_None;Clearance_None_None;Zone 5;Zone 12
3090;755264;Ball Recovery;None;From Throw In;None;None;;;2023-12-01 00:30:18.153;1;30;;2023-12-01 00:30:18.153;Tunisia;Tunisia;Ferjani Sassi;;100.0;38.0;;;None;Tunisia;Belgium;Ball Recovery_None;Ball Recovery_1;Ball Recovery_None_1;7552;Ball Recovery_None;Ball Recovery_None_None;Zone 7;Zone 12
3091;755264;Dribbled Past;None;From Throw In;None;None;;;2023-12-01 00:30:18.300;1;30;;2023-12-01 00:30:18.300;Tunisia;Belgium;Kevin De Bruyne;;21.0;41.0;;;None;Tunisia;Belgium;Dribbled Past_None;Dribbled Past_1;Dribbled Past_None_1;7552;Dribbled Past_None;Dribbled Past_None_None;Zone 6;Zone 12
3092;755264;Dribble;None;From Throw In;None;None;;;2023-12-01 00:30:18.300;1;30;;2023-12-01 00:30:18.300;Tunisia;Tunisia;Ferjani Sassi;;100.0;40.0;;;Complete;Tunisia;Belgium;Dribble_None;Dribble_1;Dribble_None_1;7552;Dribble_Complete;Dribble_None_Complete;Zone 7;Zone 12
3093;755264;Shot;Open Play;From Throw In;None;None;;;2023-12-01 00:30:19.900;1;30;1.2;2023-12-01 00:30:21.100;Tunisia;Tunisia;Ferjani Sassi;Left Foot;101.0;45.0;120.0;34.7;Off T;Tunisia;Belgium;Shot_Open Play;Shot_1;Shot_Open Play_1;7552;Shot_Off T;Shot_Open Play_Off T;Zone 7;Zone 8
3094;755264;Goal Keeper;Shot Faced;From Throw In;None;None;;;2023-12-01 00:30:21.100;1;30;;2023-12-01 00:30:21.100;Tunisia;Belgium;Thibaut Courtois;;3.0;38.0;2.0;40.0;None;Tunisia;Belgium;Goal Keeper_Shot Faced;Goal Keeper_1;Goal Keeper_Shot Faced_1;7552;Goal Keeper_None;Goal Keeper_Shot Faced_None;Zone 5;Zone 5
3095;755265;Pass;Goal Kick;From Goal Kick;None;None;76.40026;;2023-12-01 00:30:52.753;1;30;2.4;2023-12-01 00:30:55.153;Belgium;Belgium;Thibaut Courtois;Left Foot;6.0;40.0;80.0;59.0;Unknown;Tunisia;Belgium;Pass_Goal Kick;Pass_1;Pass_Goal Kick_1;7552;Pass_Unknown;Pass_Goal Kick_Unknown;Zone 5;Zone 7
3096;755265;Foul Committed;None;From Goal Kick;None;None;;;2023-12-01 00:30:55.153;1;30;;2023-12-01 00:30:55.153;Belgium;Belgium;Romelu Lukaku Menama;;82.0;56.0;;;None;Tunisia;Belgium;Foul Committed_None;Foul Committed_1;Foul Committed_None_1;7552;Foul Committed_None;Foul Committed_None_None;Zone 7;Zone 12
3097;755266;Pass;None;Regular Play;None;None;13.038404;Ali Maâloul;2023-12-01 00:31:07.020;1;31;0.973;2023-12-01 00:31:07.993;Tunisia;Tunisia;Ferjani Sassi;Right Foot;43.0;18.0;42.0;5.0;None;Tunisia;Belgium;Pass_None;Pass_1;Pass_None_1;7552;Pass_None;Pass_None_None;Zone 6;Zone 2
3098;755266;Pressure;None;Regular Play;None;None;;;2023-12-01 00:31:10.393;1;31;0.6;2023-12-01 00:31:10.993;Tunisia;Belgium;Dries Mertens;;66.0;71.0;;;None;Tunisia;Belgium;Pressure_None;Pressure_1;Pressure_None_1;7552;Pressure_None;Pressure_None_None;Zone 11;Zone 12
3099;755266;Pass;None;Regular Play;None;None;47.434166;Wahbi Khazri;2023-12-01 00:31:11.220;1;31;2.133;2023-12-01 00:31:13.353;Tunisia;Tunisia;Ali Maâloul;Left Foot;58.0;8.0;97.0;35.0;None;Tunisia;Belgium;Pass_None;Pass_2;Pass_None_2;7552;Pass_None;Pass_None_None;Zone 2;Zone 7
3100;755266;Miscontrol;None;Regular Play;None;None;;;2023-12-01 00:31:13.553;1;31;;2023-12-01 00:31:13.553;Tunisia;Tunisia;Wahbi Khazri;;99.0;30.0;;;None;Tunisia;Belgium;Miscontrol_None;Miscontrol_1;Miscontrol_None_1;7552;Miscontrol_None;Miscontrol_None_None;Zone 7;Zone 12
3101;755266;Clearance;None;Regular Play;None;None;;;2023-12-01 00:31:15.260;1;31;;2023-12-01 00:31:15.260;Tunisia;Belgium;Jan Vertonghen;;9.0;53.0;;;None;Tunisia;Belgium;Clearance_None;Clearance_1;Clearance_None_1;7552;Clearance_None;Clearance_None_None;Zone 5;Zone 12
3102;755267;Pass;Throw-in;From Throw In;None;None;19.416489;Ali Maâloul;2023-12-01 00:31:21.540;1;31;2.293;2023-12-01 00:31:23.833;Tunisia;Tunisia;Wahbi Khazri;;113.0;1.0;94.0;5.0;None;Tunisia;Belgium;Pass_Throw-in;Pass_1;Pass_Throw-in_1;7552;Pass_None;Pass_Throw-in_None;Zone 4;Zone 3
3103;755267;Pass;None;From Throw In;None;None;18.027756;Ferjani Sassi;2023-12-01 00:31:24.980;1;31;1.253;2023-12-01 00:31:26.233;Tunisia;Tunisia;Ali Maâloul;Left Foot;96.0;9.0;95.0;27.0;None;Tunisia;Belgium;Pass_None;Pass_2;Pass_None_1;7552;Pass_None;Pass_None_None;Zone 3;Zone 7
3104;755267;Pressure;None;From Throw In;None;None;;;2023-12-01 00:31:27.313;1;31;0.36;2023-12-01 00:31:27.673;Tunisia;Belgium;Axel Witsel;;27.0;53.0;;;None;Tunisia;Belgium;Pressure_None;Pressure_1;Pressure_None_1;7552;Pressure_None;Pressure_None_None;Zone 6;Zone 12
3105;755267;Pass;None;From Throw In;True;None;36.40055;Anice Badri;2023-12-01 00:31:27.540;1;31;1.893;2023-12-01 00:31:29.433;Tunisia;Tunisia;Ferjani Sassi;Right Foot;92.0;31.0;82.0;66.0;None;Tunisia;Belgium;Pass_None;Pass_3;Pass_None_2;7552;Pass_None;Pass_None_None;Zone 7;Zone 11
3106;755267;Pass;None;From Throw In;None;None;21.931713;Hamdi Nagguez;2023-12-01 00:31:31.260;1;31;1.173;2023-12-01 00:31:32.433;Tunisia;Tunisia;Anice Badri;Right Foot;85.0;62.0;100.0;78.0;None;Tunisia;Belgium;Pass_None;Pass_4;Pass_None_3;7552;Pass_None;Pass_None_None;Zone 7;Zone 11
3107;755267;Pressure;None;From Throw In;None;None;;;2023-12-01 00:31:32.833;1;31;0.44;2023-12-01 00:31:33.273;Tunisia;Belgium;Yannick Ferreira Carrasco;;29.0;7.0;;;None;Tunisia;Belgium;Pressure_None;Pressure_2;Pressure_None_2;7552;Pressure_None;Pressure_None_None;Zone 2;Zone 12
3108;755267;Dribble;None;From Throw In;True;None;;;2023-12-01 00:31:33.220;1;31;;2023-12-01 00:31:33.220;Tunisia;Tunisia;Hamdi Nagguez;;93.0;76.0;;;Incomplete;Tunisia;Belgium;Dribble_None;Dribble_1;Dribble_None_1;7552;Dribble_Incomplete;Dribble_None_Incomplete;Zone 11;Zone 12
3109;755268;Pass;Throw-in;From Throw In;None;None;12.083046;Anice Badri;2023-12-01 00:31:39.220;1;31;0.92;2023-12-01 00:31:40.140;Tunisia;Tunisia;Hamdi Nagguez;;91.0;80.0;96.0;69.0;None;Tunisia;Belgium;Pass_Throw-in;Pass_1;Pass_Throw-in_1;7552;Pass_None;Pass_Throw-in_None;Zone 11;Zone 11
3110;755268;Pressure;None;From Throw In;None;None;;;2023-12-01 00:31:41.233;1;31;0.439;2023-12-01 00:31:41.672;Tunisia;Belgium;Axel Witsel;;26.0;13.0;;;None;Tunisia;Belgium;Pressure_None;Pressure_1;Pressure_None_1;7552;Pressure_None;Pressure_None_None;Zone 2;Zone 12
3111;755268;Pass;None;From Throw In;True;None;8.602325;Saîf-Eddine Khaoui;2023-12-01 00:31:41.340;1;31;0.733;2023-12-01 00:31:42.073;Tunisia;Tunisia;Anice Badri;Right Foot;96.0;71.0;91.0;64.0;None;Tunisia;Belgium;Pass_None;Pass_2;Pass_None_1;7552;Pass_None;Pass_None_None;Zone 11;Zone 11
3112;755268;Pass;None;From Throw In;None;None;5.656854;;2023-12-01 00:31:42.420;1;31;1.01;2023-12-01 00:31:43.430;Tunisia;Tunisia;Saîf-Eddine Khaoui;Left Foot;90.0;63.0;94.0;59.0;Incomplete;Tunisia;Belgium;Pass_None;Pass_3;Pass_None_2;7552;Pass_Incomplete;Pass_None_Incomplete;Zone 7;Zone 7
3113;755269;Pass;Recovery;Regular Play;None;None;5.0;Kevin De Bruyne;2023-12-01 00:31:43.430;1;31;0.643;2023-12-01 00:31:44.073;Belgium;Belgium;Axel Witsel;Right Foot;27.0;22.0;30.0;26.0;None;Tunisia;Belgium;Pass_Recovery;Pass_1;Pass_Recovery_1;7552;Pass_None;Pass_Recovery_None;Zone 6;Zone 6
3114;755269;Pressure;None;Regular Play;None;None;;;2023-12-01 00:31:44.512;1;31;0.36;2023-12-01 00:31:44.872;Belgium;Tunisia;Ferjani Sassi;;82.0;56.0;;;None;Tunisia;Belgium;Pressure_None;Pressure_1;Pressure_None_1;7552;Pressure_None;Pressure_None_None;Zone 7;Zone 12
3115;755269;Pass;None;Regular Play;True;None;20.59126;Eden Hazard;2023-12-01 00:31:44.713;1;31;1.399;2023-12-01 00:31:46.112;Belgium;Belgium;Kevin De Bruyne;Right Foot;31.0;26.0;41.0;8.0;None;Tunisia;Belgium;Pass_None;Pass_2;Pass_None_1;7552;Pass_None;Pass_None_None;Zone 6;Zone 2
3116;755269;Pressure;None;Regular Play;None;None;;;2023-12-01 00:31:46.553;1;31;0.48;2023-12-01 00:31:47.033;Belgium;Tunisia;Anice Badri;;75.0;69.0;;;None;Tunisia;Belgium;Pressure_None;Pressure_2;Pressure_None_2;7552;Pressure_None;Pressure_None_None;Zone 11;Zone 12
3117;755269;Pressure;None;Regular Play;None;None;;;2023-12-01 00:31:48.153;1;31;0.359;2023-12-01 00:31:48.512;Belgium;Tunisia;Saîf-Eddine Khaoui;;77.0;66.0;;;None;Tunisia;Belgium;Pressure_None;Pressure_3;Pressure_None_3;7552;Pressure_None;Pressure_None_None;Zone 11;Zone 12
3118;755269;Pressure;None;Regular Play;None;None;;;2023-12-01 00:31:48.475;1;31;0.158;2023-12-01 00:31:48.633;Belgium;Tunisia;Hamdi Nagguez;;52.0;58.0;;;None;Tunisia;Belgium;Pressure_None;Pressure_4;Pressure_None_4;7552;Pressure_None;Pressure_None_None;Zone 6;Zone 12
3119;75527;Pass;Recovery;Regular Play;None;None;80.280754;Romelu Lukaku Menama;2023-12-01 00:01:56.940;1;1;5.68;2023-12-01 00:02:02.620;Belgium;Belgium;Thomas Meunier;Right Foot;27.0;73.0;105.0;54.0;Incomplete;Tunisia;Belgium;Pass_Recovery;Pass_1;Pass_Recovery_1;7552;Pass_Incomplete;Pass_Recovery_Incomplete;Zone 10;Zone 8
3120;75527;Pressure;None;Regular Play;None;None;;;2023-12-01 00:01:56.940;1;1;0.213;2023-12-01 00:01:57.153;Belgium;Tunisia;Anice Badri;;96.0;12.0;;;None;Tunisia;Belgium;Pressure_None;Pressure_1;Pressure_None_1;7552;Pressure_None;Pressure_None_None;Zone 3;Zone 12
3121;75527;Goal Keeper;Keeper Sweeper;Regular Play;None;None;;;2023-12-01 00:02:02.620;1;2;;2023-12-01 00:02:02.620;Belgium;Tunisia;Farouk Ben Mustapha;;16.0;27.0;;;Clear;Tunisia;Belgium;Goal Keeper_Keeper Sweeper;Goal Keeper_1;Goal Keeper_Keeper Sweeper_1;7552;Goal Keeper_Clear;Goal Keeper_Keeper Sweeper_Clear;Zone 5;Zone 12
3122;755270;Pressure;None;Regular Play;None;None;;;2023-12-01 00:31:53.233;1;31;0.44;2023-12-01 00:31:53.673;Tunisia;Belgium;Kevin De Bruyne;;23.0;27.0;;;None;Tunisia;Belgium;Pressure_None;Pressure_1;Pressure_None_1;7552;Pressure_None;Pressure_None_None;Zone 6;Zone 12
3123;755270;Pass;None;Regular Play;True;None;9.899495;Ferjani Sassi;2023-12-01 00:31:53.300;1;31;1.093;2023-12-01 00:31:54.393;Tunisia;Tunisia;Saîf-Eddine Khaoui;Left Foot;98.0;57.0;91.0;50.0;None;Tunisia;Belgium;Pass_None;Pass_1;Pass_None_1;7552;Pass_None;Pass_None_None;Zone 7;Zone 7
3124;755270;Pass;None;Regular Play;None;None;10.770329;Ellyes Skhiri;2023-12-01 00:31:55.820;1;31;1.333;2023-12-01 00:31:57.153;Tunisia;Tunisia;Ferjani Sassi;Right Foot;93.0;54.0;83.0;50.0;None;Tunisia;Belgium;Pass_None;Pass_2;Pass_None_2;7552;Pass_None;Pass_None_None;Zone 7;Zone 7
3125;755270;Pass;None;Regular Play;None;True;28.635643;Wahbi Khazri;2023-12-01 00:31:58.060;1;31;1.893;2023-12-01 00:31:59.953;Tunisia;Tunisia;Ellyes Skhiri;Right Foot;85.0;50.0;91.0;22.0;None;Tunisia;Belgium;Pass_None;Pass_3;Pass_None_3;7552;Pass_None;Pass_None_None;Zone 7;Zone 7
3126;755270;Shot;Open Play;Regular Play;None;None;;;2023-12-01 00:32:01.460;1;32;1.12;2023-12-01 00:32:02.580;Tunisia;Tunisia;Wahbi Khazri;Right Foot;88.0;26.0;118.0;41.6;Saved;Tunisia;Belgium;Shot_Open Play;Shot_1;Shot_Open Play_1;7552;Shot_Saved;Shot_Open Play_Saved;Zone 7;Zone 8
3127;755270;Goal Keeper;Shot Saved;Regular Play;None;None;;;2023-12-01 00:32:02.580;1;32;;2023-12-01 00:32:02.580;Tunisia;Belgium;Thibaut Courtois;Both Hands;4.0;39.0;;;Saved Twice;Tunisia;Belgium;Goal Keeper_Shot Saved;Goal Keeper_1;Goal Keeper_Shot Saved_1;7552;Goal Keeper_Saved Twice;Goal Keeper_Shot Saved_Saved Twice;Zone 5;Zone 12
3128;755273;Pass;None;Regular Play;None;None;24.738634;Toby Albertine Maurits Alderweireld;2023-12-01 00:32:19.833;1;32;1.72;2023-12-01 00:32:21.553;Belgium;Belgium;Thibaut Courtois;Left Foot;8.0;39.0;14.0;63.0;None;Tunisia;Belgium;Pass_None;Pass_1;Pass_None_1;7552;Pass_None;Pass_None_None;Zone 5;Zone 5
3129;755273;Pressure;None;Regular Play;None;None;;;2023-12-01 00:32:23.353;1;32;0.28;2023-12-01 00:32:23.633;Belgium;Tunisia;Fakhreddine Ben Youssef;;99.0;25.0;;;None;Tunisia;Belgium;Pressure_None;Pressure_1;Pressure_None_1;7552;Pressure_None;Pressure_None_None;Zone 7;Zone 12
3130;755273;Pass;None;Regular Play;True;None;12.206555;Axel Witsel;2023-12-01 00:32:23.513;1;32;0.72;2023-12-01 00:32:24.233;Belgium;Belgium;Toby Albertine Maurits Alderweireld;Right Foot;14.0;56.0;24.0;49.0;None;Tunisia;Belgium;Pass_None;Pass_2;Pass_None_2;7552;Pass_None;Pass_None_None;Zone 5;Zone 6
3131;755273;Pass;None;Regular Play;None;None;29.427877;Thomas Meunier;2023-12-01 00:32:24.393;1;32;1.4;2023-12-01 00:32:25.793;Belgium;Belgium;Axel Witsel;Right Foot;24.0;49.0;29.0;78.0;None;Tunisia;Belgium;Pass_None;Pass_3;Pass_None_3;7552;Pass_None;Pass_None_None;Zone 6;Zone 10
3132;755273;Pass;None;Regular Play;None;None;11.18034;Toby Albertine Maurits Alderweireld;2023-12-01 00:32:29.233;1;32;0.759;2023-12-01 00:32:29.992;Belgium;Belgium;Thomas Meunier;Right Foot;13.0;72.0;18.0;62.0;None;Tunisia;Belgium;Pass_None;Pass_4;Pass_None_4;7552;Pass_None;Pass_None_None;Zone 9;Zone 6
3133;755273;Pass;None;Regular Play;None;None;11.661903;Jan Vertonghen;2023-12-01 00:32:35.993;1;32;0.96;2023-12-01 00:32:36.953;Belgium;Belgium;Toby Albertine Maurits Alderweireld;Right Foot;35.0;31.0;25.0;25.0;None;Tunisia;Belgium;Pass_None;Pass_5;Pass_None_5;7552;Pass_None;Pass_None_None;Zone 6;Zone 6
3134;755273;Pass;None;Regular Play;None;None;13.601471;Axel Witsel;2023-12-01 00:32:39.633;1;32;1.199;2023-12-01 00:32:40.832;Belgium;Belgium;Jan Vertonghen;Left Foot;26.0;25.0;39.0;29.0;None;Tunisia;Belgium;Pass_None;Pass_6;Pass_None_6;7552;Pass_None;Pass_None_None;Zone 6;Zone 6
3135;755273;Pass;None;Regular Play;None;None;26.0;Eden Hazard;2023-12-01 00:32:41.820;1;32;1.013;2023-12-01 00:32:42.833;Belgium;Belgium;Axel Witsel;Right Foot;41.0;33.0;65.0;43.0;None;Tunisia;Belgium;Pass_None;Pass_7;Pass_None_7;7552;Pass_None;Pass_None_None;Zone 6;Zone 7
3136;755273;Pressure;None;Regular Play;None;None;;;2023-12-01 00:32:43.740;1;32;0.373;2023-12-01 00:32:44.113;Belgium;Tunisia;Yassine Meriah;;53.0;37.0;;;None;Tunisia;Belgium;Pressure_None;Pressure_2;Pressure_None_2;7552;Pressure_None;Pressure_None_None;Zone 6;Zone 12
3137;755273;Pass;None;Regular Play;None;None;38.600517;Thomas Meunier;2023-12-01 00:32:48.260;1;32;2.133;2023-12-01 00:32:50.393;Belgium;Belgium;Eden Hazard;Right Foot;56.0;55.0;87.0;78.0;None;Tunisia;Belgium;Pass_None;Pass_8;Pass_None_8;7552;Pass_None;Pass_None_None;Zone 6;Zone 11
3138;755273;Pressure;None;Regular Play;None;None;;;2023-12-01 00:32:52.860;1;32;0.172;2023-12-01 00:32:53.032;Belgium;Tunisia;Ali Maâloul;;9.0;10.0;;;None;Tunisia;Belgium;Pressure_None;Pressure_3;Pressure_None_3;7552;Pressure_None;Pressure_None_None;Zone 1;Zone 12
3139;755273;Pass;None;Regular Play;True;None;30.675724;Dries Mertens;2023-12-01 00:32:53.020;1;32;1.36;2023-12-01 00:32:54.380;Belgium;Belgium;Thomas Meunier;Right Foot;104.0;70.0;114.0;41.0;Incomplete;Tunisia;Belgium;Pass_None;Pass_9;Pass_None_9;7552;Pass_Incomplete;Pass_None_Incomplete;Zone 12;Zone 8
3140;755273;Goal Keeper;Collected;Regular Play;None;None;;;2023-12-01 00:32:54.380;1;32;;2023-12-01 00:32:54.380;Belgium;Tunisia;Farouk Ben Mustapha;;7.0;40.0;;;Collected Twice;Tunisia;Belgium;Goal Keeper_Collected;Goal Keeper_1;Goal Keeper_Collected_1;7552;Goal Keeper_Collected Twice;Goal Keeper_Collected_Collected Twice;Zone 5;Zone 12
3141;755274;Pass;None;From Keeper;None;None;18.0;Anice Badri;2023-12-01 00:33:04.260;1;33;1.613;2023-12-01 00:33:05.873;Tunisia;Tunisia;Syam Ben Youssef;Right Foot;21.0;63.0;39.0;63.0;None;Tunisia;Belgium;Pass_None;Pass_1;Pass_None_1;7552;Pass_None;Pass_None_None;Zone 6;Zone 6
3142;755274;Pass;None;From Keeper;None;None;24.186773;Hamdi Nagguez;2023-12-01 00:33:07.780;1;33;1.413;2023-12-01 00:33:09.193;Tunisia;Tunisia;Anice Badri;Right Foot;33.0;56.0;36.0;80.0;Out;Tunisia;Belgium;Pass_None;Pass_2;Pass_None_2;7552;Pass_Out;Pass_None_Out;Zone 6;Zone 10
3143;755274;Pressure;None;From Keeper;None;None;;;2023-12-01 00:33:07.833;1;33;0.599;2023-12-01 00:33:08.432;Tunisia;Belgium;Jan Vertonghen;;85.0;18.0;;;None;Tunisia;Belgium;Pressure_None;Pressure_1;Pressure_None_1;7552;Pressure_None;Pressure_None_None;Zone 7;Zone 12
3144;755275;Pass;Throw-in;From Throw In;None;None;22.803509;Kevin De Bruyne;2023-12-01 00:33:14.220;1;33;1.733;2023-12-01 00:33:15.953;Belgium;Belgium;Yannick Ferreira Carrasco;;83.0;1.0;65.0;15.0;None;Tunisia;Belgium;Pass_Throw-in;Pass_1;Pass_Throw-in_1;7552;Pass_None;Pass_Throw-in_None;Zone 3;Zone 3
3145;755275;Pressure;None;From Throw In;None;None;;;2023-12-01 00:33:17.113;1;33;0.4;2023-12-01 00:33:17.513;Belgium;Tunisia;Anice Badri;;49.0;64.0;;;None;Tunisia;Belgium;Pressure_None;Pressure_1;Pressure_None_1;7552;Pressure_None;Pressure_None_None;Zone 10;Zone 12
3146;755275;Pass;None;From Throw In;True;None;34.928497;Toby Albertine Maurits Alderweireld;2023-12-01 00:33:17.433;1;33;1.839;2023-12-01 00:33:19.272;Belgium;Belgium;Kevin De Bruyne;Right Foot;62.0;16.0;54.0;50.0;None;Tunisia;Belgium;Pass_None;Pass_2;Pass_None_1;7552;Pass_None;Pass_None_None;Zone 7;Zone 6
3147;755275;Pass;None;From Throw In;None;None;14.3178215;Romelu Lukaku Menama;2023-12-01 00:33:22.193;1;33;0.8;2023-12-01 00:33:22.993;Belgium;Belgium;Toby Albertine Maurits Alderweireld;Right Foot;61.0;58.0;74.0;52.0;None;Tunisia;Belgium;Pass_None;Pass_3;Pass_None_2;7552;Pass_None;Pass_None_None;Zone 7;Zone 7
3148;755275;Pressure;None;From Throw In;None;None;;;2023-12-01 00:33:23.113;1;33;0.52;2023-12-01 00:33:23.633;Belgium;Tunisia;Ali Maâloul;;38.0;25.0;;;None;Tunisia;Belgium;Pressure_None;Pressure_2;Pressure_None_2;7552;Pressure_None;Pressure_None_None;Zone 6;Zone 12
3149;755275;Pass;None;From Throw In;True;None;9.486833;Axel Witsel;2023-12-01 00:33:23.153;1;33;0.76;2023-12-01 00:33:23.913;Belgium;Belgium;Romelu Lukaku Menama;Left Foot;74.0;52.0;65.0;49.0;None;Tunisia;Belgium;Pass_None;Pass_4;Pass_None_3;7552;Pass_None;Pass_None_None;Zone 7;Zone 7
3150;755275;Pass;None;From Throw In;None;None;23.259407;Eden Hazard;2023-12-01 00:33:24.833;1;33;1.0;2023-12-01 00:33:25.833;Belgium;Belgium;Axel Witsel;Right Foot;67.0;48.0;77.0;27.0;None;Tunisia;Belgium;Pass_None;Pass_5;Pass_None_4;7552;Pass_None;Pass_None_None;Zone 7;Zone 7
3151;755275;Pressure;None;From Throw In;None;None;;;2023-12-01 00:33:26.593;1;33;0.48;2023-12-01 00:33:27.073;Belgium;Tunisia;Anice Badri;;45.0;58.0;;;None;Tunisia;Belgium;Pressure_None;Pressure_3;Pressure_None_3;7552;Pressure_None;Pressure_None_None;Zone 6;Zone 12
3152;755275;Pressure;None;From Throw In;None;None;;;2023-12-01 00:33:31.913;1;33;0.6;2023-12-01 00:33:32.513;Belgium;Tunisia;Ellyes Skhiri;;27.0;67.0;;;None;Tunisia;Belgium;Pressure_None;Pressure_4;Pressure_None_4;7552;Pressure_None;Pressure_None_None;Zone 10;Zone 12
