;caseID;action;type;play_pattern;under_pressure;shot_assist;length;recipient;startTime;minute;duration;endTime;possession_team;team_action;player;body_part;start_X;start_Y;end_X;end_Y;result;home_team;away_team;action_type;action_count;action_type_count;gameID;action_result;action_type_result;zoneStart;zoneEnd
6096;7581220;Pass;None;From Keeper;None;None;52.886673;Christian Dannemann Eriksen;2023-12-01 00:11:24.884;116;3.503;2023-12-01 00:11:28.387;Denmark;Denmark;Jonas Knudsen;Left Foot;50.0;6.0;101.0;20.0;None;Denmark;Croatia;Pass_None;Pass_4;Pass_None_4;7581;Pass_None;Pass_None_None;Zone 2;Zone 7
6097;7581220;Pressure;None;From Keeper;None;None;;;2023-12-01 00:11:27.576;116;2.079;2023-12-01 00:11:29.655;Denmark;Croatia;Ivan Rakitić;;26.0;62.0;;;None;Denmark;Croatia;Pressure_None;Pressure_5;Pressure_None_5;7581;Pressure_None;Pressure_None_None;Zone 6;Zone 12
6098;7581220;Miscontrol;None;From Keeper;True;None;;;2023-12-01 00:11:29.389;116;;2023-12-01 00:11:29.389;Denmark;Denmark;Christian Dannemann Eriksen;;107.0;20.0;;;None;Denmark;Croatia;Miscontrol_None;Miscontrol_2;Miscontrol_None_2;7581;Miscontrol_None;Miscontrol_None_None;Zone 8;Zone 12
6099;7581220;Ball Recovery;None;From Keeper;None;None;;;2023-12-01 00:11:29.656;116;0.0;2023-12-01 00:11:29.656;Denmark;Croatia;Ivan Rakitić;;13.0;60.0;;;None;Denmark;Croatia;Ball Recovery_None;Ball Recovery_2;Ball Recovery_None_2;7581;Ball Recovery_None;Ball Recovery_None_None;Zone 5;Zone 12
6100;7581220;Pressure;None;From Keeper;None;None;;;2023-12-01 00:11:30.145;116;2.613;2023-12-01 00:11:32.758;Denmark;Denmark;Christian Dannemann Eriksen;;118.0;4.0;;;None;Denmark;Croatia;Pressure_None;Pressure_6;Pressure_None_6;7581;Pressure_None;Pressure_None_None;Zone 4;Zone 12
6101;7581220;Pass;None;From Keeper;True;None;45.044422;;2023-12-01 00:11:32.614;116;2.514;2023-12-01 00:11:35.128;Denmark;Croatia;Ivan Rakitić;Right Foot;2.0;75.0;47.0;77.0;Incomplete;Denmark;Croatia;Pass_None;Pass_5;Pass_None_5;7581;Pass_Incomplete;Pass_None_Incomplete;Zone 9;Zone 10
6102;7581220;Pass;Recovery;From Keeper;None;None;25.612497;;2023-12-01 00:11:35.128;116;1.657;2023-12-01 00:11:36.785;Denmark;Denmark;Lasse Schöne;Head;74.0;4.0;94.0;20.0;Incomplete;Denmark;Croatia;Pass_Recovery;Pass_6;Pass_Recovery_1;7581;Pass_Incomplete;Pass_Recovery_Incomplete;Zone 3;Zone 7
6103;7581220;Ball Recovery;None;From Keeper;None;None;;;2023-12-01 00:11:36.785;116;0.0;2023-12-01 00:11:36.785;Denmark;Croatia;Milan Badelj;;27.0;61.0;;;None;Denmark;Croatia;Ball Recovery_None;Ball Recovery_3;Ball Recovery_None_3;7581;Ball Recovery_None;Ball Recovery_None_None;Zone 6;Zone 12
6104;7581220;Pressure;None;From Keeper;None;None;;;2023-12-01 00:11:37.397;116;0.8;2023-12-01 00:11:38.197;Denmark;Denmark;Nicolai Jørgensen;;91.0;16.0;;;None;Denmark;Croatia;Pressure_None;Pressure_7;Pressure_None_7;7581;Pressure_None;Pressure_None_None;Zone 7;Zone 12
6105;7581220;Pass;None;From Keeper;True;None;35.057095;Ante Rebić;2023-12-01 00:11:37.786;116;1.88;2023-12-01 00:11:39.666;Denmark;Croatia;Milan Badelj;Right Foot;30.0;63.0;65.0;61.0;Incomplete;Denmark;Croatia;Pass_None;Pass_7;Pass_None_6;7581;Pass_Incomplete;Pass_None_Incomplete;Zone 6;Zone 7
6106;7581220;Pass;Recovery;From Keeper;None;None;21.84033;Nicolai Jørgensen;2023-12-01 00:11:39.666;116;2.502;2023-12-01 00:11:42.168;Denmark;Denmark;Mathias Jattah-Njie Jørgensen;Right Foot;56.0;20.0;77.0;26.0;None;Denmark;Croatia;Pass_Recovery;Pass_8;Pass_Recovery_2;7581;Pass_None;Pass_Recovery_None;Zone 6;Zone 7
6107;7581220;Foul Committed;None;From Keeper;None;None;;;2023-12-01 00:11:42.191;116;;2023-12-01 00:11:42.191;Denmark;Denmark;Nicolai Jørgensen;;77.0;27.0;;;None;Denmark;Croatia;Foul Committed_None;Foul Committed_1;Foul Committed_None_1;7581;Foul Committed_None;Foul Committed_None_None;Zone 7;Zone 12
6108;7581221;Pass;Free Kick;From Free Kick;None;None;22.0;Domagoj Vida;2023-12-01 00:11:51.834;116;1.468;2023-12-01 00:11:53.302;Croatia;Croatia;Dejan Lovren;Right Foot;46.0;49.0;46.0;27.0;None;Denmark;Croatia;Pass_Free Kick;Pass_1;Pass_Free Kick_1;7581;Pass_None;Pass_Free Kick_None;Zone 6;Zone 6
6109;7581221;Pass;None;From Free Kick;None;None;33.970577;Josip Pivarić;2023-12-01 00:11:54.636;116;2.202;2023-12-01 00:11:56.838;Croatia;Croatia;Domagoj Vida;Right Foot;52.0;27.0;75.0;2.0;None;Denmark;Croatia;Pass_None;Pass_2;Pass_None_1;7581;Pass_None;Pass_None_None;Zone 6;Zone 3
6110;7581221;Pass;None;From Free Kick;None;None;33.600594;Andrej Kramarić;2023-12-01 00:11:58.474;116;1.368;2023-12-01 00:11:59.842;Croatia;Croatia;Josip Pivarić;Left Foot;78.0;3.0;98.0;30.0;None;Denmark;Croatia;Pass_None;Pass_3;Pass_None_2;7581;Pass_None;Pass_None_None;Zone 3;Zone 7
6111;7581221;Pass;None;From Free Kick;None;None;7.28011;Milan Badelj;2023-12-01 00:12:02.077;117;0.611;2023-12-01 00:12:02.688;Croatia;Croatia;Andrej Kramarić;Right Foot;89.0;26.0;82.0;24.0;None;Denmark;Croatia;Pass_None;Pass_4;Pass_None_3;7581;Pass_None;Pass_None_None;Zone 7;Zone 7
6112;7581221;Pass;None;From Free Kick;None;None;18.0;Luka Modrić;2023-12-01 00:12:04.546;117;1.045;2023-12-01 00:12:05.591;Croatia;Croatia;Milan Badelj;Right Foot;83.0;29.0;83.0;47.0;None;Denmark;Croatia;Pass_None;Pass_5;Pass_None_4;7581;Pass_None;Pass_None_None;Zone 7;Zone 7
6113;7581221;Pressure;None;From Free Kick;None;None;;;2023-12-01 00:12:06.292;117;1.168;2023-12-01 00:12:07.460;Croatia;Denmark;Michael Krohn-Dehli;;30.0;26.0;;;None;Denmark;Croatia;Pressure_None;Pressure_1;Pressure_None_1;7581;Pressure_None;Pressure_None_None;Zone 6;Zone 12
6114;7581221;Pass;None;From Free Kick;True;None;30.083218;Šime Vrsaljko;2023-12-01 00:12:07.149;117;1.634;2023-12-01 00:12:08.783;Croatia;Croatia;Luka Modrić;Right Foot;89.0;49.0;97.0;78.0;None;Denmark;Croatia;Pass_None;Pass_6;Pass_None_5;7581;Pass_None;Pass_None_None;Zone 7;Zone 11
6115;7581221;Pass;None;From Free Kick;None;None;9.433981;Luka Modrić;2023-12-01 00:12:13.956;117;0.745;2023-12-01 00:12:14.701;Croatia;Croatia;Šime Vrsaljko;Right Foot;98.0;70.0;93.0;62.0;None;Denmark;Croatia;Pass_None;Pass_7;Pass_None_6;7581;Pass_None;Pass_None_None;Zone 11;Zone 7
6116;7581221;Pass;None;From Free Kick;None;None;15.231546;Šime Vrsaljko;2023-12-01 00:12:18.861;117;1.078;2023-12-01 00:12:19.939;Croatia;Croatia;Luka Modrić;Right Foot;95.0;64.0;101.0;78.0;None;Denmark;Croatia;Pass_None;Pass_8;Pass_None_7;7581;Pass_None;Pass_None_None;Zone 11;Zone 11
6117;7581221;Pressure;None;From Free Kick;None;None;;;2023-12-01 00:12:22.564;117;1.178;2023-12-01 00:12:23.742;Croatia;Denmark;Pione Sisto Ifolo Emirmija;;19.0;3.0;;;None;Denmark;Croatia;Pressure_None;Pressure_2;Pressure_None_2;7581;Pressure_None;Pressure_None_None;Zone 2;Zone 12
6118;7581221;Pass;None;From Free Kick;True;None;5.0;Mateo Kovačić;2023-12-01 00:12:23.065;117;0.734;2023-12-01 00:12:23.799;Croatia;Croatia;Šime Vrsaljko;Right Foot;101.0;78.0;106.0;78.0;None;Denmark;Croatia;Pass_None;Pass_9;Pass_None_8;7581;Pass_None;Pass_None_None;Zone 11;Zone 12
6119;7581221;Pressure;None;From Free Kick;None;None;;;2023-12-01 00:12:24.210;117;4.304;2023-12-01 00:12:28.514;Croatia;Denmark;Jonas Knudsen;;32.0;9.0;;;None;Denmark;Croatia;Pressure_None;Pressure_3;Pressure_None_3;7581;Pressure_None;Pressure_None_None;Zone 2;Zone 12
6120;7581221;Pass;None;From Free Kick;True;None;22.671568;Dejan Lovren;2023-12-01 00:12:28.136;117;2.002;2023-12-01 00:12:30.138;Croatia;Croatia;Mateo Kovačić;Right Foot;87.0;72.0;70.0;57.0;None;Denmark;Croatia;Pass_None;Pass_10;Pass_None_9;7581;Pass_None;Pass_None_None;Zone 11;Zone 7
6121;7581221;Pass;None;From Free Kick;None;None;21.095022;Ivan Rakitić;2023-12-01 00:12:30.138;117;1.134;2023-12-01 00:12:31.272;Croatia;Croatia;Dejan Lovren;Right Foot;70.0;57.0;68.0;36.0;None;Denmark;Croatia;Pass_None;Pass_11;Pass_None_10;7581;Pass_None;Pass_None_None;Zone 7;Zone 7
6122;7581221;Pass;None;From Free Kick;None;None;38.013157;Josip Pivarić;2023-12-01 00:12:32.374;117;1.968;2023-12-01 00:12:34.342;Croatia;Croatia;Ivan Rakitić;Right Foot;70.0;34.0;92.0;3.0;None;Denmark;Croatia;Pass_None;Pass_12;Pass_None_11;7581;Pass_None;Pass_None_None;Zone 7;Zone 3
6123;7581221;Pressure;None;From Free Kick;None;None;;;2023-12-01 00:12:37.129;117;1.062;2023-12-01 00:12:38.191;Croatia;Denmark;Yussuf Yurary Poulsen;;28.0;77.0;;;None;Denmark;Croatia;Pressure_None;Pressure_4;Pressure_None_4;7581;Pressure_None;Pressure_None_None;Zone 10;Zone 12
6124;7581221;Pass;None;From Free Kick;True;None;15.297058;Andrej Kramarić;2023-12-01 00:12:37.379;117;1.368;2023-12-01 00:12:38.747;Croatia;Croatia;Josip Pivarić;Left Foot;92.0;3.0;89.0;18.0;None;Denmark;Croatia;Pass_None;Pass_13;Pass_None_12;7581;Pass_None;Pass_None_None;Zone 3;Zone 7
6125;7581221;Pass;None;From Free Kick;None;None;14.3178215;Josip Pivarić;2023-12-01 00:12:38.747;117;1.58;2023-12-01 00:12:40.327;Croatia;Croatia;Andrej Kramarić;Left Foot;89.0;18.0;103.0;15.0;Incomplete;Denmark;Croatia;Pass_None;Pass_14;Pass_None_13;7581;Pass_Incomplete;Pass_None_Incomplete;Zone 7;Zone 4
6126;7581221;Ball Recovery;None;From Free Kick;None;None;;;2023-12-01 00:12:40.327;117;;2023-12-01 00:12:40.327;Croatia;Denmark;Henrik Dalsgaard;;18.0;66.0;;;None;Denmark;Croatia;Ball Recovery_None;Ball Recovery_1;Ball Recovery_None_1;7581;Ball Recovery_None;Ball Recovery_None_None;Zone 10;Zone 12
6127;7581221;Pressure;None;From Free Kick;None;None;;;2023-12-01 00:12:40.716;117;0.912;2023-12-01 00:12:41.628;Croatia;Croatia;Andrej Kramarić;;90.0;13.0;;;None;Denmark;Croatia;Pressure_None;Pressure_5;Pressure_None_5;7581;Pressure_None;Pressure_None_None;Zone 3;Zone 12
6128;7581221;Pass;None;From Free Kick;None;None;43.32436;Nicolai Jørgensen;2023-12-01 00:12:41.828;117;2.391;2023-12-01 00:12:44.219;Croatia;Denmark;Henrik Dalsgaard;Right Foot;25.0;77.0;66.0;63.0;Incomplete;Denmark;Croatia;Pass_None;Pass_15;Pass_None_14;7581;Pass_Incomplete;Pass_None_Incomplete;Zone 10;Zone 7
6129;7581221;Pass;Recovery;From Free Kick;None;None;3.1622777;Ivan Rakitić;2023-12-01 00:12:44.219;117;1.312;2023-12-01 00:12:45.531;Croatia;Croatia;Domagoj Vida;Other;55.0;18.0;56.0;15.0;None;Denmark;Croatia;Pass_Recovery;Pass_16;Pass_Recovery_1;7581;Pass_None;Pass_Recovery_None;Zone 6;Zone 2
6130;7581221;Pressure;None;From Free Kick;None;None;;;2023-12-01 00:12:45.721;117;1.245;2023-12-01 00:12:46.966;Croatia;Denmark;Christian Dannemann Eriksen;;65.0;64.0;;;None;Denmark;Croatia;Pressure_None;Pressure_6;Pressure_None_6;7581;Pressure_None;Pressure_None_None;Zone 11;Zone 12
6131;7581221;Pass;None;From Free Kick;True;None;26.305893;Dejan Lovren;2023-12-01 00:12:46.255;117;1.879;2023-12-01 00:12:48.134;Croatia;Croatia;Ivan Rakitić;Right Foot;56.0;15.0;52.0;41.0;None;Denmark;Croatia;Pass_None;Pass_17;Pass_None_15;7581;Pass_None;Pass_None_None;Zone 2;Zone 6
6132;7581221;Pass;None;From Free Kick;None;None;8.944272;Mateo Kovačić;2023-12-01 00:12:51.326;117;0.678;2023-12-01 00:12:52.004;Croatia;Croatia;Dejan Lovren;Right Foot;65.0;45.0;73.0;41.0;None;Denmark;Croatia;Pass_None;Pass_18;Pass_None_16;7581;Pass_None;Pass_None_None;Zone 7;Zone 7
6133;7581221;Pass;None;From Free Kick;None;None;29.068884;Šime Vrsaljko;2023-12-01 00:12:54.496;117;1.534;2023-12-01 00:12:56.030;Croatia;Croatia;Mateo Kovačić;Right Foot;73.0;52.0;86.0;78.0;None;Denmark;Croatia;Pass_None;Pass_19;Pass_None_17;7581;Pass_None;Pass_None_None;Zone 7;Zone 11
6134;7581221;Pass;None;From Free Kick;None;None;15.811388;Luka Modrić;2023-12-01 00:12:57.466;117;1.245;2023-12-01 00:12:58.711;Croatia;Croatia;Šime Vrsaljko;Right Foot;86.0;78.0;77.0;65.0;None;Denmark;Croatia;Pass_None;Pass_20;Pass_None_18;7581;Pass_None;Pass_None_None;Zone 11;Zone 11
6135;7581221;Pass;None;From Free Kick;None;None;55.9017;Josip Pivarić;2023-12-01 00:13:00.502;118;3.047;2023-12-01 00:13:03.549;Croatia;Croatia;Luka Modrić;Right Foot;80.0;64.0;105.0;14.0;None;Denmark;Croatia;Pass_None;Pass_21;Pass_None_19;7581;Pass_None;Pass_None_None;Zone 11;Zone 4
6136;7581221;Pass;None;From Free Kick;None;None;12.369317;Ivan Rakitić;2023-12-01 00:13:07.910;118;1.334;2023-12-01 00:13:09.244;Croatia;Croatia;Josip Pivarić;Left Foot;103.0;15.0;91.0;18.0;None;Denmark;Croatia;Pass_None;Pass_22;Pass_None_20;7581;Pass_None;Pass_None_None;Zone 4;Zone 7
6137;7581221;Pressure;None;From Free Kick;None;None;;;2023-12-01 00:13:09.355;118;1.602;2023-12-01 00:13:10.957;Croatia;Denmark;Yussuf Yurary Poulsen;;30.0;59.0;;;None;Denmark;Croatia;Pressure_None;Pressure_7;Pressure_None_7;7581;Pressure_None;Pressure_None_None;Zone 6;Zone 12
6138;7581221;Pass;None;From Free Kick;True;None;32.0;Luka Modrić;2023-12-01 00:13:10.779;118;1.568;2023-12-01 00:13:12.347;Croatia;Croatia;Ivan Rakitić;Right Foot;88.0;20.0;88.0;52.0;None;Denmark;Croatia;Pass_None;Pass_23;Pass_None_21;7581;Pass_None;Pass_None_None;Zone 7;Zone 7
6139;7581221;Pressure;None;From Free Kick;None;None;;;2023-12-01 00:13:15.017;118;1.479;2023-12-01 00:13:16.496;Croatia;Denmark;Pione Sisto Ifolo Emirmija;;28.0;30.0;;;None;Denmark;Croatia;Pressure_None;Pressure_8;Pressure_None_8;7581;Pressure_None;Pressure_None_None;Zone 6;Zone 12
6140;7581221;Pressure;None;From Free Kick;None;None;;;2023-12-01 00:13:15.200;118;1.329;2023-12-01 00:13:16.529;Croatia;Denmark;Nicolai Jørgensen;;29.0;34.0;;;None;Denmark;Croatia;Pressure_None;Pressure_9;Pressure_None_9;7581;Pressure_None;Pressure_None_None;Zone 6;Zone 12
6141;7581221;Pass;None;From Free Kick;True;None;12.206555;Ivan Rakitić;2023-12-01 00:13:16.251;118;0.711;2023-12-01 00:13:16.962;Croatia;Croatia;Luka Modrić;Right Foot;91.0;43.0;98.0;33.0;None;Denmark;Croatia;Pass_None;Pass_24;Pass_None_22;7581;Pass_None;Pass_None_None;Zone 7;Zone 7
6142;7581221;Pressure;None;From Free Kick;None;None;;;2023-12-01 00:13:16.652;118;1.112;2023-12-01 00:13:17.764;Croatia;Denmark;Lasse Schöne;;22.0;46.0;;;None;Denmark;Croatia;Pressure_None;Pressure_10;Pressure_None_10;7581;Pressure_None;Pressure_None_None;Zone 6;Zone 12
6143;7581221;Ball Recovery;None;From Free Kick;None;None;;;2023-12-01 00:13:22.291;118;0.0;2023-12-01 00:13:22.291;Croatia;Croatia;Josip Pivarić;;81.0;3.0;;;None;Denmark;Croatia;Ball Recovery_None;Ball Recovery_2;Ball Recovery_None_2;7581;Ball Recovery_None;Ball Recovery_None_None;Zone 3;Zone 12
6144;7581221;Pass;None;From Free Kick;None;None;29.068884;Domagoj Vida;2023-12-01 00:13:23.759;118;1.801;2023-12-01 00:13:25.560;Croatia;Croatia;Josip Pivarić;Left Foot;81.0;4.0;59.0;23.0;None;Denmark;Croatia;Pass_None;Pass_25;Pass_None_23;7581;Pass_None;Pass_None_None;Zone 3;Zone 6
6145;7581221;Pass;None;From Free Kick;None;None;18.867962;Milan Badelj;2023-12-01 00:13:27.129;118;1.568;2023-12-01 00:13:28.697;Croatia;Croatia;Domagoj Vida;Right Foot;57.0;25.0;67.0;41.0;None;Denmark;Croatia;Pass_None;Pass_26;Pass_None_24;7581;Pass_None;Pass_None_None;Zone 6;Zone 7
6146;7581221;Pass;None;From Free Kick;None;True;23.345236;Luka Modrić;2023-12-01 00:13:33.235;118;1.401;2023-12-01 00:13:34.636;Croatia;Croatia;Milan Badelj;Left Foot;73.0;45.0;89.0;28.0;None;Denmark;Croatia;Pass_None;Pass_27;Pass_None_25;7581;Pass_None;Pass_None_None;Zone 7;Zone 7
6147;7581221;Pressure;None;From Free Kick;None;None;;;2023-12-01 00:13:33.669;118;1.012;2023-12-01 00:13:34.681;Croatia;Denmark;Simon Thorup Kjær;;32.0;48.0;;;None;Denmark;Croatia;Pressure_None;Pressure_11;Pressure_None_11;7581;Pressure_None;Pressure_None_None;Zone 6;Zone 12
6148;7581221;Pressure;None;From Free Kick;None;None;;;2023-12-01 00:13:35.103;118;1.045;2023-12-01 00:13:36.148;Croatia;Denmark;Yussuf Yurary Poulsen;;25.0;47.0;;;None;Denmark;Croatia;Pressure_None;Pressure_12;Pressure_None_12;7581;Pressure_None;Pressure_None_None;Zone 6;Zone 12
6149;7581221;Shot;Open Play;From Free Kick;True;None;;;2023-12-01 00:13:35.938;118;1.012;2023-12-01 00:13:36.950;Croatia;Croatia;Luka Modrić;Right Foot;97.0;33.0;116.0;38.4;Saved;Denmark;Croatia;Shot_Open Play;Shot_1;Shot_Open Play_1;7581;Shot_Saved;Shot_Open Play_Saved;Zone 7;Zone 8
6150;7581221;Goal Keeper;Shot Saved;From Free Kick;None;None;;;2023-12-01 00:13:36.950;118;;2023-12-01 00:13:36.950;Croatia;Denmark;Kasper Schmeichel;Both Hands;4.0;41.0;4.0;41.0;Success;Denmark;Croatia;Goal Keeper_Shot Saved;Goal Keeper_1;Goal Keeper_Shot Saved_1;7581;Goal Keeper_Success;Goal Keeper_Shot Saved_Success;Zone 5;Zone 5
6151;7581222;Pass;None;From Keeper;None;None;78.63841;;2023-12-01 00:13:54.300;118;3.926;2023-12-01 00:13:58.226;Denmark;Denmark;Kasper Schmeichel;Drop Kick;18.0;46.0;96.0;56.0;Incomplete;Denmark;Croatia;Pass_None;Pass_1;Pass_None_1;7581;Pass_Incomplete;Pass_None_Incomplete;Zone 6;Zone 7
6152;7581223;Pass;Recovery;Regular Play;None;None;17.691807;Andrej Kramarić;2023-12-01 00:13:58.226;118;1.901;2023-12-01 00:14:00.127;Croatia;Croatia;Domagoj Vida;Head;25.0;25.0;38.0;13.0;None;Denmark;Croatia;Pass_Recovery;Pass_1;Pass_Recovery_1;7581;Pass_None;Pass_Recovery_None;Zone 6;Zone 2
6153;7581223;Pass;None;Regular Play;None;None;11.7046995;Josip Pivarić;2023-12-01 00:14:00.128;119;1.779;2023-12-01 00:14:01.907;Croatia;Croatia;Andrej Kramarić;Head;38.0;13.0;27.0;9.0;None;Denmark;Croatia;Pass_None;Pass_2;Pass_None_1;7581;Pass_None;Pass_None_None;Zone 2;Zone 2
6154;7581223;Dribbled Past;None;Regular Play;None;None;;;2023-12-01 00:14:04.199;119;;2023-12-01 00:14:04.199;Croatia;Denmark;Nicolai Jørgensen;;86.0;70.0;;;None;Denmark;Croatia;Dribbled Past_None;Dribbled Past_1;Dribbled Past_None_1;7581;Dribbled Past_None;Dribbled Past_None_None;Zone 11;Zone 12
6155;7581223;Dribble;None;Regular Play;None;None;;;2023-12-01 00:14:04.199;119;0.0;2023-12-01 00:14:04.199;Croatia;Croatia;Josip Pivarić;;35.0;11.0;;;Complete;Denmark;Croatia;Dribble_None;Dribble_1;Dribble_None_1;7581;Dribble_Complete;Dribble_None_Complete;Zone 2;Zone 12
6156;7581223;Pressure;None;Regular Play;None;None;;;2023-12-01 00:14:04.299;119;1.512;2023-12-01 00:14:05.811;Croatia;Denmark;Nicolai Jørgensen;;71.0;72.0;;;None;Denmark;Croatia;Pressure_None;Pressure_1;Pressure_None_1;7581;Pressure_None;Pressure_None_None;Zone 11;Zone 12
6157;7581223;Pass;None;Regular Play;True;None;10.29563;Mateo Kovačić;2023-12-01 00:14:05.634;119;1.145;2023-12-01 00:14:06.779;Croatia;Croatia;Josip Pivarić;Left Foot;49.0;9.0;54.0;18.0;None;Denmark;Croatia;Pass_None;Pass_3;Pass_None_2;7581;Pass_None;Pass_None_None;Zone 2;Zone 6
6158;7581223;Dribbled Past;None;Regular Play;None;None;;;2023-12-01 00:14:08.737;119;;2023-12-01 00:14:08.737;Croatia;Denmark;Nicolai Jørgensen;;62.0;72.0;;;None;Denmark;Croatia;Dribbled Past_None;Dribbled Past_2;Dribbled Past_None_2;7581;Dribbled Past_None;Dribbled Past_None_None;Zone 11;Zone 12
6159;7581223;Dribble;None;Regular Play;None;None;;;2023-12-01 00:14:08.737;119;0.0;2023-12-01 00:14:08.737;Croatia;Croatia;Mateo Kovačić;;59.0;9.0;;;Complete;Denmark;Croatia;Dribble_None;Dribble_2;Dribble_None_2;7581;Dribble_Complete;Dribble_None_Complete;Zone 2;Zone 12
6160;7581223;Pressure;None;Regular Play;None;None;;;2023-12-01 00:14:10.806;119;2.914;2023-12-01 00:14:13.720;Croatia;Denmark;Nicolai Jørgensen;;51.0;66.0;;;None;Denmark;Croatia;Pressure_None;Pressure_2;Pressure_None_2;7581;Pressure_None;Pressure_None_None;Zone 10;Zone 12
6161;7581223;Pass;None;Regular Play;True;None;17.464249;Luka Modrić;2023-12-01 00:14:13.342;119;1.045;2023-12-01 00:14:14.387;Croatia;Croatia;Mateo Kovačić;Right Foot;68.0;14.0;72.0;31.0;None;Denmark;Croatia;Pass_None;Pass_4;Pass_None_3;7581;Pass_None;Pass_None_None;Zone 3;Zone 7
6162;7581223;Pressure;None;Regular Play;None;None;;;2023-12-01 00:14:17.090;119;1.234;2023-12-01 00:14:18.324;Croatia;Denmark;Michael Krohn-Dehli;;45.0;48.0;;;None;Denmark;Croatia;Pressure_None;Pressure_3;Pressure_None_3;7581;Pressure_None;Pressure_None_None;Zone 6;Zone 12
6163;7581223;Pass;None;Regular Play;True;None;13.0;Andrej Kramarić;2023-12-01 00:14:18.080;119;0.778;2023-12-01 00:14:18.858;Croatia;Croatia;Luka Modrić;Right Foot;75.0;31.0;87.0;26.0;None;Denmark;Croatia;Pass_None;Pass_5;Pass_None_4;7581;Pass_None;Pass_None_None;Zone 7;Zone 7
6164;7581223;Pass;None;Regular Play;None;None;18.384777;Josip Pivarić;2023-12-01 00:14:20.949;119;1.412;2023-12-01 00:14:22.361;Croatia;Croatia;Andrej Kramarić;Right Foot;86.0;19.0;93.0;2.0;None;Denmark;Croatia;Pass_None;Pass_6;Pass_None_5;7581;Pass_None;Pass_None_None;Zone 7;Zone 3
6165;7581223;Pass;None;Regular Play;None;None;21.470911;Luka Modrić;2023-12-01 00:14:23.418;119;1.345;2023-12-01 00:14:24.763;Croatia;Croatia;Josip Pivarić;Left Foot;93.0;4.0;83.0;23.0;None;Denmark;Croatia;Pass_None;Pass_7;Pass_None_6;7581;Pass_None;Pass_None_None;Zone 3;Zone 7
6166;7581223;Dribbled Past;None;Regular Play;None;None;;;2023-12-01 00:14:27.556;119;;2023-12-01 00:14:27.556;Croatia;Denmark;Michael Krohn-Dehli;;26.0;49.0;;;None;Denmark;Croatia;Dribbled Past_None;Dribbled Past_3;Dribbled Past_None_3;7581;Dribbled Past_None;Dribbled Past_None_None;Zone 6;Zone 12
6167;7581223;Dribble;None;Regular Play;None;None;;;2023-12-01 00:14:27.556;119;0.0;2023-12-01 00:14:27.556;Croatia;Croatia;Luka Modrić;;95.0;32.0;;;Complete;Denmark;Croatia;Dribble_None;Dribble_3;Dribble_None_3;7581;Dribble_Complete;Dribble_None_Complete;Zone 7;Zone 12
6168;7581223;Pass;None;Regular Play;None;True;7.0;Andrej Kramarić;2023-12-01 00:14:27.856;119;0.578;2023-12-01 00:14:28.434;Croatia;Croatia;Luka Modrić;Right Foot;97.0;30.0;97.0;23.0;None;Denmark;Croatia;Pass_None;Pass_8;Pass_None_7;7581;Pass_None;Pass_None_None;Zone 7;Zone 7
6169;7581223;Shot;Open Play;Regular Play;None;None;;;2023-12-01 00:14:31.093;119;1.279;2023-12-01 00:14:32.372;Croatia;Croatia;Andrej Kramarić;Right Foot;98.0;28.0;120.0;46.7;Off T;Denmark;Croatia;Shot_Open Play;Shot_1;Shot_Open Play_1;7581;Shot_Off T;Shot_Open Play_Off T;Zone 7;Zone 8
6170;7581223;Goal Keeper;Shot Faced;Regular Play;None;None;;;2023-12-01 00:14:32.372;119;;2023-12-01 00:14:32.372;Croatia;Denmark;Kasper Schmeichel;;2.0;40.0;2.0;41.0;None;Denmark;Croatia;Goal Keeper_Shot Faced;Goal Keeper_1;Goal Keeper_Shot Faced_1;7581;Goal Keeper_None;Goal Keeper_Shot Faced_None;Zone 5;Zone 5
6171;7581224;Pass;Goal Kick;From Goal Kick;None;None;79.25907;Yussuf Yurary Poulsen;2023-12-01 00:15:08.041;120;3.803;2023-12-01 00:15:11.844;Denmark;Denmark;Kasper Schmeichel;Right Foot;6.0;33.0;75.0;72.0;None;Denmark;Croatia;Pass_Goal Kick;Pass_1;Pass_Goal Kick_1;7581;Pass_None;Pass_Goal Kick_None;Zone 5;Zone 11
6172;7581224;Pressure;None;From Goal Kick;None;None;;;2023-12-01 00:15:12.634;120;1.379;2023-12-01 00:15:14.013;Denmark;Croatia;Andrej Kramarić;;45.0;6.0;;;None;Denmark;Croatia;Pressure_None;Pressure_1;Pressure_None_1;7581;Pressure_None;Pressure_None_None;Zone 2;Zone 12
6173;7581224;Pass;None;From Goal Kick;True;None;16.0;Henrik Dalsgaard;2023-12-01 00:15:13.885;120;1.963;2023-12-01 00:15:15.848;Denmark;Denmark;Yussuf Yurary Poulsen;Right Foot;71.0;70.0;55.0;70.0;None;Denmark;Croatia;Pass_None;Pass_2;Pass_None_1;7581;Pass_None;Pass_None_None;Zone 11;Zone 10
6174;7581224;Pressure;None;From Goal Kick;None;None;;;2023-12-01 00:15:16.082;120;1.001;2023-12-01 00:15:17.083;Denmark;Croatia;Luka Modrić;;65.0;17.0;;;None;Denmark;Croatia;Pressure_None;Pressure_2;Pressure_None_2;7581;Pressure_None;Pressure_None_None;Zone 7;Zone 12
